id,nombre,codigo_nif,localidad,trabajadores,roe,roa,valor_agregado,ingresos_explotacion_empleado,ingresos_explotacion,resultado_ejercicio,total_activo,valoracion,n_valoraciones,esta_trip,total_visits_similar,ratio_resenas_visitas,valoracion_ponderada,stem_zon_de_lectur,stem_curs_de_cocin,stem_solarium,stem_intang,stem_gimnasi,stem_enovisit,stem_piscin,stem_alquil,stem_hospedaj,stem_indic_geograf_proteg,stem_festival,stem_interior,stem_sombrill,stem_jardin,stem_decor,stem_lectur,stem_dop,stem_suit,stem_hotel,stem_huesp,stem_estanci,stem_comedor,stem_bibliotec,stem_masaj,stem_igp,stem_menus,stem_rehabilit,stem_curs,stem_play,stem_zon_comun
1552,JANE SANTACANA SL,B63575278,SANTA FE DEL PENEDES,3,6.676,5.005,177.97794,161.781116,485.34335,58.273429,1566.41011,4.8,154,0,4400,0.035,0.03116883116883117,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,54,0,0,0,1,93,7,0,11,0,84,0,0,0,0
529,VIÑEDOS ALTOS DE TORONA SOCIEDAD LIMITADA.,B36381002,MOS,28,2.673,0.916,915.67598,106.970263,2995.16738,41.01617,5965.17131,4.4,77,0,3500,0.022,0.05714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,73,0,0,0,0,0,0,0,0,0
2818,ADEGA O CEPADO SL,B32389009,RUBIA,1,-0.974,-0.223,6.82512,72.77043,72.77043,-1.54725,172.1593,4.7,15,0,2700,0.005555555555555556,0.31333333333333335,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,CINGLES BLAUS SL,B43670975,CORNUDELLA DE MONTSANT,2,-43.834,-5.229,21.304829,137.648929,220.05515,-20.084261,287.17502,4.8,15,0,2300,0.006521739130434782,0.32,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,52,10,0,59,0,0,0,0,0,0
1844,AGRO CASTELLO SL,B96326418,GANDIA,7,-36.947,-7.63,79.597529,46.3258,324.2806,-227.97192,2468.19727,NA,NA,0,6300,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0
1057,DOMINI DE LA CARTOIXA SL,B43615137,EL MOLAR,8,4.549,3.256,352.21542,137.068527,1096.54822,59.19061,2919.48256,4.8,46,0,3800,0.012105263157894737,0.10434782608695652,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,13,0,0,8,0,51,0,0,0,0,3,0,0,2,0
3607,"GRUPO EL COTO DE RIOJA, SOCIEDAD LIMITADA.",B01209618,OYON-OION,2,-4.154,-0.291,3.930448,169.371237,4.46424,-0.604819,183.06555,NA,NA,0,44500,NA,NA,0,0,0,0,0,0,0,0,0,2,13,21,0,8,53,9,20,2,0,0,10,4,0,0,1,4,0,8,7,0
376,BODEGAS TRUS SLU,B47440599,NALDA,8,3.625,3.2,900.61103,536.692339,4293.538719,195.33841,8757.3658,NA,NA,0,7700,NA,NA,0,0,0,0,0,0,0,0,0,0,0,148,0,0,208,236,0,0,1,0,0,0,624,0,0,0,0,17,0,0
1321,MITARTE SL,B01276856,LABASTIDA/BASTIDA,3,4.011,1.877,197.21831,234.71738,704.15214,11.32214,1360.48186,4.8,45,0,NA,NA,0.10666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
1894,BODEGAS JER SL,B26301598,HUERCANOS,2,0.346,0.658,87.8062,151.928695,303.85739,1.46411,731.59288,4.9,27,0,5600,0.004821428571428571,0.1814814814814815,0,0,0,0,0,0,0,0,0,0,0,3,0,6,1,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0
2381,BODEGAS DE FRUTOS MARIN SL,B40204711,CUELLAR,1,10.923,2.484,68.62397,151.89208,151.89208,6.23546,367.16136,NA,NA,0,5200,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,DOMINIO MAESTRAZGO SA,A44185437,ALCORISA,1,-1.668,-0.609,9.72829,97.95632,40.88793,-2.80597,514.75816,4.6,26,1,1400,0.018571428571428572,0.1769230769230769,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,0
1287,BODEGAS LADRON DE LUNAS SL,B97984306,VALENCIA,5,74.038,6.401,118.087,151.823654,759.11827,15.714439,397.28742,4.7,34,0,3900,0.008717948717948718,0.13823529411764707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1408,CELLER CAL PLA SL,B43703750,PORRERA,2,2.664,2.062,182.22535,308.95369,617.90738,16.11541,2011.43663,4.9,24,0,550,0.04363636363636364,0.2041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,2,0,0,0
1280,M. CHAPOUTIER ESPAÑA SL.,B09576034,SOTILLO DE LA RIBERA,3,39.91,-11.629,35.91727,255.558809,766.676429,-166.38127,1592.93334,4,3,0,41100,7.299270072992701e-5,1.3333333333333333,0,0,0,0,0,0,4,6,5,0,0,2,0,0,0,107,66,402,18,9,493,0,0,0,234,4,0,108,0,0
654,BODEGAS HISPANO SUIZAS SOCIEDAD LIMITADA,B97760821,REQUENA,10,23.741,13.056,888.78674,228.641108,2286.41108,282.601529,2909.56638,4.8,182,1,14600,0.012465753424657534,0.026373626373626374,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,22,23,0,28,0,6,0,0,0,0,0,0,0,0,4
602,BODEGAS BELLOD SL,B08716300,SANT JOAN DESPI,11,15.848,12.494,797.96021,230.39641,2534.36052,267.02054,2778.07164,4.4,11,0,2100,0.005238095238095238,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
1798,FERRER ESCODA SOCIEDAD LIMITADA.,B43204015,GANDESA,8,2.348,2.209,167.73639,43.200176,345.60141,13.23524,690.38144,NA,NA,0,5700,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,BINIAGUAL EXPLOTACIONES AGRICOLAS SL,B07017361,CALVIA,24,0.59,1.422,1138.85639,72.248599,1733.96639,28.78685,8497.04265,NA,NA,0,5000,NA,NA,0,0,0,0,0,0,0,15,0,0,5,21,0,59,11,24,4,1,7,77,15,0,0,0,0,0,0,13,0,0
979,LOS AGUILARES DE RONDA SL,B93105278,RONDA,19,25.138,16.971,708.82991,68.137843,1294.61902,190.62014,1608.63531,5,2,0,5800,3.448275862068965e-4,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1009,C A P COLOME SL.,B65236366,LA GRANADA,3,4.141,3.181,253.31243,405.915639,1217.74692,23.19569,1015.66642,4.6,47,0,697,0.06743185078909612,0.0978723404255319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,VALL DE BALDOMAR SL,B63167787,ARTESA DE SEGRE,1,5.29,5.553,60.40597,198.19697,198.19697,10.692039,510.54737,4.4,24,0,525,0.045714285714285714,0.18333333333333335,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,20,0,0,0,0,37,0,0,2,0,0,0,1,0,0
2579,BODEGAS CRAPULA & LANENA SOCIEDAD LIMITADA.,B73858599,JUMILLA,1,1.354,1.57,12.33415,109.45734,109.45734,3.08288,519.03333,4.6,5,0,1200,0.004166666666666667,0.9199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2187,BODEGAS LILLO SL,B45288065,LILLO,5,-8.078,-6.497,69.57255,39.894452,199.47226,-31.46635,647.05594,NA,NA,0,317,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1002,CASTELL D'ENCUS SL,B63266431,TALARN,13,1.539,1.663,770.856289,95.248476,1238.2302,45.97044,6008.0437,4.6,60,1,7700,0.007792207792207792,0.07666666666666666,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,16,0,0,1,0,152,0,0,4,0,3,0,4,0,0
3054,NILVA ENOTURISMO SL.,B93352623,MANILVA,2,2.995,1.571,1.2281,69.266777,44.965,0.70654,71.58436,4.7,58,1,535,0.10841121495327102,0.0810344827586207,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,VINOS VALTUILLE SL,B24405862,VILLAFRANCA DEL BIERZO,2,18.36,7.391,133.810269,204.21616,408.43232,15.71367,411.34884,4.9,22,0,3300,0.006666666666666667,0.22272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,7,0,0,0,0,0,0,0,0,0
907,FAMILIA MONJE AMESTOY SOCIEDAD LIMITADA.,B01503200,ELCIEGO,6,10.504,9.188,584.15807,245.190368,1471.14221,219.422289,2807.49675,4.9,48,0,3000,0.016,0.10208333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
549,BODEGAS VALDELANA SL,B01303429,ELCIEGO,4,5.007,3.528,743.97793,701.797192,2807.188769,87.09226,3646.07029,4.7,520,0,19600,0.026530612244897958,0.009038461538461539,0,6,0,0,0,0,2,0,0,0,1,3,0,50,0,9,0,5,3,1,8,2,0,0,0,1,0,24,2,3
409,COOPERATIVA VALENCIANA VIRGEN POBRE DE XALO.,F03014107,XALO,16,0.362,0.31,616.30158,249.3743,3989.9888,2.80201,2710.53987,4.5,971,1,9500,0.10221052631578947,0.004634397528321318,0,0,0,0,0,0,0,0,0,0,24,6,0,0,3,74,8,0,1,2,35,2,0,1,0,0,0,0,5,0
1695,COLET VITICULTORS SL.,B65981011,PACS DEL PENEDES,6,0.511,0.46,181.89807,65.789881,394.73929,1.76073,767.31246,5,6,0,4500,0.0013333333333333333,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,28,0,0,0,0,11,0,0,0,0,0,0,0,1,0
129,BODEGAS ARAGONESAS SA,A08989782,FUENDEJALON,34,0.237,0.673,2138.764859,392.698177,13351.73802,7.68186,17834.33962,4.5,171,1,15100,0.011324503311258277,0.02631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,9,0,1,0,1,0,0,0,1,0,0,0,0,0
2428,VIDMUNDI SL.,B71326441,MURCHANTE,2,-1.01,-0.789,88.670919,70.733345,141.46669,-6.37841,690.2461,NA,NA,0,3100,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
112,BODEGAS FRANCO ESPAÑOLAS SA,A26012690,LOGROÑO,38,6.239,3.965,4648.832,407.624842,15489.744,736.967,26484.88,4.6,1589,1,19900,0.07984924623115577,0.00289490245437382,0,0,0,0,0,0,0,0,0,0,18,5,1,35,2,3,0,0,1,1,6,1,0,0,0,2,0,3,2,0
293,GRUPO SOLAR DE SAMANIEGO SL,B01007988,MADRID,31,-11.469,-7.628,371.086,183.473935,5687.692,-1266.407,21065.525,NA,NA,0,27800,NA,NA,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0,21,5,0,1,0,13,11,3,0,0,4,0,1,0,0
2204,BURGOS PORTA SL,B43733955,POBOLEDA,2,7.898,2.993,61.945649,98.121215,196.24243,12.334279,602.81995,NA,NA,0,1900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,0,3,0,0,158,2,0,130,0,3,0,2,0,0
632,ZUAZO GASTON BODEGAS Y VIÑEDOS SOCIEDAD LIMITADA.,B01563683,OYON-OION,15,8.859,5.392,833.80527,157.9688,2369.532,240.08179,4425.79159,4.7,40,0,3000,0.013333333333333334,0.11750000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,258,0,0,0,0,0,0,0,0
948,BODEGAS COPABOCA Y DUNVIRO SL.,B47739107,CALAHORRA,6,2.926,1.988,429.811,229.844433,1379.0666,41.419869,5632.00729,4.3,16,0,7100,0.0022535211267605635,0.26875,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,117,0,6,17,0,6,0,34,2,0,0,0,15,2,0
257,LEGARIS SL,B47485859,CURIEL DE DUERO,13,4.121,3.649,1838.44,482.787153,6276.233,482.266,17530.75,NA,NA,0,23700,NA,NA,0,0,0,0,0,0,0,1,0,0,4,27,0,26,22,83,0,0,0,0,23,3,0,4,0,138,0,4,0,0
2662,BODEGAS MAS VIDA S.L.,B62732599,BARCELONA,1,-2.192,-1.819,37.084049,94.95933,94.95933,-7.13263,357.11334,NA,NA,0,4200,NA,NA,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,1,24,1,0,378,0,0,0,1,0,0
2315,BODEGA VICENTE FLORS SRL,B12792537,LES USERAS/USERES,9,18.974,2.67,19.28017,108.645157,169.74555,8.1059,319.48656,4.8,84,1,1600,0.0525,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,3,1,0,6,23,0,1,2,0,0
321,AGRICOLA CASA DE LA VIÑA SL,B13291919,ALCAZAR DE SAN JUAN,10,8.772,5.173,600.92988,517.236998,5172.36998,171.66635,4438.38934,NA,NA,0,3700,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1667,BODEGAS SANTIAGO ROMA SL,B36296515,RIBADUMIA,1,39.329,9.997,99.6094,408.671089,408.671089,29.6156,455.48864,5,37,0,1600,0.023125,0.13513513513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,PAZO DE BARRANTES SA,A78093135,RIBADUMIA,10,8.067,7.413,1057.20609,201.00986,2010.098599,227.83601,3916.64856,3.7,27,0,16500,0.0016363636363636363,0.13703703703703704,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,77,0,0,0,0,3,0,0,0,0,0,0,0,0,0
667,BODEGAS REY FERNANDO DE CASTILLA SL,B11740727,JEREZ DE LA FRONTERA,7,18.506,5.72,551.86396,319.848684,2238.94079,113.07141,2200.94934,4.5,43,1,10400,0.004134615384615385,0.10465116279069768,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
619,BODEGA Y VIÑEDOS FERNANDEZ RIVERA SL,B47083159,PESQUERA DE DUERO,26,6.07,4.828,1729.94494,93.294919,2425.66791,508.822589,14146.96433,4.3,8,1,16800,4.761904761904762e-4,0.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,198,1,1,0,0,0,8,0,10,0,0,0
1102,BODEGAS ASENJO & MANSO SL,B09427600,LA HORRA,3,4.041,2.169,280.234649,336.64511,1009.93533,24.75392,3025.6789,3.3,35,0,2000,0.0175,0.09428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0
918,MERAVEN SL.,B28256576,COGOLLUDO,18,4.607,3.257,791.180809,80.002666,1440.04799,105.40023,4003.00677,NA,NA,0,7700,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2744,BODEGA LOSADA FERNANDEZ SL,B27363563,PANTON,1,-1.106,0.349,28.51076,82.63014,82.63014,-1.28408,529.12751,NA,NA,0,1900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,LOBBAN WINES SL,B63123699,BARCELONA,1,3.695,3.364,19.00998,60.1287,60.1287,2.38251,91.82648,5,1,0,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1228,PAGO LOS BALANCINES SL,B06492573,OLIVA DE MERIDA,6,-6.715,-5.515,193.255919,137.968629,827.811779,-276.77877,5817.99368,4.9,81,0,2700,0.03,0.060493827160493834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,LA PERDIDA SL.,B32444101,LAROUCO,2,21.985,16.725,82.823459,99.521975,199.04395,17.16401,217.66892000000001,NA,NA,0,244,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,BODEGA K5 SA.,A20889242,ZARAUTZ,8,-6.966,-1.819,237.15756,44.754078,358.03263,-72.75456,3998.06995,NA,NA,0,6600,NA,NA,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,18,0,0,1,0,2,1,0,0,0,0,2,0,8,0
548,BODEGAS TORIBIO SL,B06502132,PUEBLA DE SANCHO PEREZ,8,27.297,22.931,1624.74098,350.968312,2807.7465,850.551429,4948.82582,4.5,75,1,6200,0.012096774193548387,0.06,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,11,2,0,0,0,0,0,0,0,0
1696,CELLER ARCHE PAGES SL,B17570359,CAPMANY,1,3.329,1.394,119.212879,394.705459,394.705459,11.82726,1226.82591,4.8,32,0,NA,NA,0.15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0
2813,CORISCA SL,B36467413,SALCEDA DE CASELAS,1,3.303,2.132,20.54026,73.69001,73.69001,4.9854,488.30539,NA,NA,0,1500,NA,NA,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1985,BODEGA TORRE CASTILLO SL,B02440717,MONTEALEGRE DEL CASTILLO,1,3.965,0.341,28.11392,271.24394,271.24394,2.9161,1139.84664,4.8,11,0,4100,0.002682926829268293,0.43636363636363634,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,11,1,3,3,3,0,0,0,0,0,0,3,0,0
347,OLIVEDA SA,A17092636,CAPMANY,25,14.813,12.276,1371.19405,183.527332,4588.18332,379.931089,4264.26886,4.7,157,1,3600,0.043611111111111114,0.029936305732484077,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,11,0,0,21,0,0,0,1,0,0
628,GIRO RIBOT SL,B28080646,SANTA FE DEL PENEDES,14,3.254,2.62,790.28182,169.96484,2379.50776,67.455958999999993,4133.81891,4.7,83,1,10100,0.008217821782178218,0.056626506024096385,0,0,0,0,0,0,0,23,0,0,6,13,0,7,62,198,0,12,0,0,849,6,310,9,0,3,7,23,0,0
1402,BODEGAS DELAMPA SL,B73032856,JUMILLA,2,5.54,4.077,104.63712,312.26177,624.52354,32.785449,1148.65977,5,2883,0,6500,0.44353846153846155,0.001734304543877905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,BODEGAS Y VIÑEDOS LAS MONJAS SL,B26350801,ALDEANUEVA DE EBRO,1,31.91,-12.353,-91.129209,97.1442,97.1442,-125.867459,1281.65985,4,8,0,454,0.01762114537444934,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,BODEGAS GODELIA SL,B24236119,CACABELOS,10,1.109,2.037,598.99362,100.600354,1006.00354,20.29054,5022.6001,4.5,36,0,9300,0.003870967741935484,0.125,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,25,4,5,0,0,4,0,0,0,0,0,0,2,1,0
857,CASTILLO DE CUZCURRITA SL,B81554669,MADRID,11,6.158,2.09,844.680299,145.034404,1595.37845,151.01311,9453.03609,NA,NA,0,1200,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,BODEGAS NODUS SOCIEDAD LIMITADA.,B46421418,CAUDETE DE LAS FUENTES,18,13.677,6.59,1165.84963,176.299223,3173.386019,223.96334,4792.15807,4.8,249,0,6500,0.038307692307692306,0.019277108433734938,0,0,0,0,0,0,0,3,0,0,3,5,0,1,0,0,0,5,624,0,8,2,0,9,0,0,5,0,1,0
973,HACIENDA EL ESPINO SL,B02240208,ALMANSA,17,-2.601,-0.801,352.33945,77.010387,1309.17659,-122.75468,8770.80003,4.9,11,0,2300,0.004782608695652174,0.4454545454545455,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,59,0,2,0,0,0,0,0,0,0,1,0,0,0,0
120,"BODEGAS TERRAS GAUDA, SA",A36108900,O ROSAL,36,5.584,3.042,3338.82353,404.33908,14556.20688,725.99444,35434.21645,4.6,261,1,11600,0.0225,0.017624521072796932,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,4,0,0,0,0,0,0,6,0,0,0,0,1,0,0
1360,ROMAILA SL,B28238400,MADRID,13,-2.33,-3.344,138.11983,51.013129,663.17068,-350.70806,20396.30883,NA,NA,0,888,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,0,29,0,0,0,0,0,1,0,0,0
1141,BODEGAS LA CEPA ALTA SL,B47291976,OLIVARES DE DUERO,4,-0.173,-0.076,253.7349,237.659815,950.63926,-3.7854,2562.39734,4.9,127,0,8500,0.014941176470588236,0.03858267716535433,0,0,0,0,0,0,4,0,0,0,905,2,0,3,875,21,4,0,1,0,0,0,0,0,0,0,0,0,1,0
2651,CUSCO I ESTEVE SL,B60804523,AVINYONET DEL PENEDES,1,-1.276,-0.297,30.01216,96.29671,96.29671,-0.92877,323.43704,NA,NA,0,8200,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,1,0,0,198,0,0,237,0,0,0,9,0,0
1693,CAYETANO DEL PINO Y CIA SA,A11600632,JEREZ DE LA FRONTERA,3,3.771,3.095,293.98273,132.198269,396.59481,61.285619,2549.22139,4.8,60,1,6700,0.008955223880597015,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0
1502,BODEGAS SIERRA DE GUARA S.L.,B50732643,CARIÑENA,9,-8.314,-2.5,194.44715,57.164594,514.48135,-104.83551,5185.40829,NA,NA,0,857,NA,NA,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0
1234,HOYADA DE LOS LOBOS SL.,B47778055,PEÑAFIEL,9,-2.609,-0.856,548.596,91.087333,819.786,-21.835,4616.072,NA,NA,0,2100,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0
1080,BODEGAS LAGAR DE PINTOS SL,B36237014,RIBADUMIA,6,6.645,1.872,286.05842,175.553583,1053.3215,10.63008,1242.23073,4.8,138,0,3300,0.04181818181818182,0.034782608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2668,BODEGA Y VIÑEDOS AKILIA SL,B24620247,PONFERRADA,5,-36.039,3.054,31.6824,108.645157,93.6575,2.66484,230.75484,5,1,0,660,0.0015151515151515152,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,FINCA VALLDOSERA SA,A58483710,OLERDOLA,3,-15.691,-7.633,28.921889,42.669326,128.00798,-43.37882,757.65566,3.8,22,0,425,0.05176470588235294,0.17272727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,49,0,0,110,0,0,1,0,0,0
137,BODEGAS NAVARRO LOPEZ SL,B13239645,VALDEPEÑAS,34,-16.827,-0.963,1320.34029,363.023533,12342.800139,-335.28203,14978.57369,4,71,1,12600,0.005634920634920635,0.056338028169014086,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,917,9,159,0,0,1,0,0,0,1,0,0,3,0,0
853,ARRIEZU VINEYARDS (BLORALIX) SL.,B31883614,SAN ADRIAN,20,21.355,5.344,546.47385,80.575086,1611.50172,73.81119,2758.64224,5,6,0,1700,0.0035294117647058825,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,CANALS MUNNE SL,B58169731,SANT SADURNI D'ANOIA,9,1.551,0.08,322.73995,116.693015,1050.23714,3.03816,6037.17353,4.5,447,0,16600,0.026927710843373493,0.010067114093959731,0,0,0,0,0,0,15,0,0,0,10,1,0,8,0,76,0,0,0,0,177,107,0,0,0,283,0,61,0,0
1266,BODEGAS MARQUES DE ARVIZA SL.,B26336370,OYON-OION,3,0.67,0.705,153.27406,263.183026,789.54908,2.634279,2641.18547,NA,NA,0,870,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1778,BODEGAS MARQUES DE TERAN SOCIEDAD LIMITADA.,B26365312,OLLAURI,4,-7.102,-3.135,78.40737,88.282125,353.1285,-210.04375,5000.07426,4.5,24,1,3000,0.008,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1748,VICTORIA ORDOÑEZ SL.,B93415826,MALAGA,4,0.427,1.804,197.773699,92.190882,368.76353,0.88871,1183.77727,5,10,0,4000,0.0025,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0
2355,TRASLANZAS BODEGAS Y VIÑEDOS SL.,B47785860,MUCIENTES,1,0.652,0.429,74.68932,160.45008,160.45008,1.14248,980.76125,4.8,16,0,1800,0.008888888888888889,0.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,BODEGAS ADRIA S.L.,B24416026,VILLAFRANCA DEL BIERZO,4,22.328,4.547,173.56751,121.663472,486.65389,45.77768,1007.45235,3.8,26,0,NA,NA,0.14615384615384613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
214,PARAJES DEL VALLE BODEGAS Y VIÑEDOS SOCIEDAD LIMITADA.,B73786154,JUMILLA,20,42.192,3.521,1423.65933,391.471913,7829.43826,179.58595,9747.90325,4.4,29,0,4100,0.007073170731707317,0.1517241379310345,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1413,BODEGAS SOLAR DE URBEZO SL,B50635150,CARIÑENA,9,-12.682,-6.162,110.979489,67.858928,610.73036,-204.26903,1210.75913,4.6,23,0,4300,0.005348837209302326,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,5,3,0,2,3,3,0,0,16,0,35,0,1,0,0,0,3,0,0,0
2194,BODEGAS ABADIA LA ARROYADA SL,B09406927,TERRADILLOS DE ESGUEVA,1,13.314,2.666,58.43979,198.00365,198.00365,9.024759,701.01504,4.8,10,0,1200,0.008333333333333333,0.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
